player_id,degree,strength,pagerank,eigenvector,betweenness
player_86b1daadbfeb,32,11.85119378718526,1.6949103636978817e-05,0.0,0.005415415495357356
player_99f45ede9ec0,31,13.502249862629329,1.775989920116805e-05,0.0,0.0004842565380356078
player_96dc9611dbde,7,3.14044658714013,3.873635566482059e-06,0.0,0.0005788930062185876
player_3ea84dd279c3,8,4.401584766944829,5.3480237601955554e-06,0.0,7.986199846664962e-08
player_6931a7152678,41,17.30192934999271,2.3510898556688427e-05,0.0,0.0023480758582502767
player_7c0fe9712162,7,2.5729530944963375,4.519443525901393e-06,0.0,2.0338188942840104e-05
player_1d045ce9715c,23,8.77465958295545,1.4019197811873944e-05,0.0,0.00184329478660874
player_6886b18a1d94,15,4.78613554507256,8.045275175255383e-06,0.0,0.0034068862339211173
player_8dad21924f80,6,2.6604762730453584,4.41446712713321e-06,0.0,5.0046852372433765e-06
player_810a50a04a6b,10,3.769395206692193,6.791207266012747e-06,0.0,7.480407189709515e-06
player_86a32c5aa5f7,5,1.6208296033164244,3.6481623548454444e-06,0.0,2.9282732771104864e-07
player_0c857c824758,13,4.553199504201627,7.139388446153043e-06,0.0,0.0015663599965925546
player_1f1139d9c904,9,3.8477583013445127,5.549538940745202e-06,0.0,0.00012224209898628502
player_a0063108fb0d,11,3.8476112422523165,6.389946753159748e-06,0.0,0.0006952785586506516
player_9e6656d4d226,5,1.5005811505471434,2.646499724033238e-06,0.0,0.00017729363659596217
player_9f43f0450c79,10,4.288709053283444,6.706299911444323e-06,0.0,7.115704063378481e-05
player_2fc830474630,43,16.399352908478104,2.3319072855870274e-05,0.0,0.005727329840701933
player_8fd8242b397b,7,2.4969958806319044,4.784563503786318e-06,0.0,8.925909361955873e-05
player_570a90bfbf8c,31,13.386383197631012,1.7373418382001432e-05,0.0,0.00436339338955618
player_73aa9edc62f8,15,5.7490159193100165,8.3844399839399e-06,0.0,9.953467075560098e-05
player_6b05d3304690,5,1.94562209950752,3.0751056171479986e-06,0.0,0.0008691381293125479
player_1270c9b01510,6,1.9761613840761503,4.037528498431032e-06,0.0,0.00018323004514864978
player_7b8ecac5bf37,72,27.585873022582028,4.026063456477966e-05,0.0,0.003383726254365789
player_0fc6740caa45,11,3.332092880049137,6.4719735363119976e-06,0.0,0.00011606610443819745
player_eac0cfd49518,32,13.999264201201852,1.856302246054325e-05,0.0,0.00028103437260414
player_244491437a8b,39,14.447269660170564,2.2126443611934677e-05,0.0,0.0011027610954936536
player_852b1552e9f5,30,16.375967367158808,1.6691541672041653e-05,0.0,0.01262351989096175
player_86ae79038272,33,14.611080077531183,1.8793807093038792e-05,0.0,0.0011752757901013714
player_139f3aa84af6,5,2.1248052314605665,3.7461270880131727e-06,0.0,4.419030581821279e-06
player_3b221cc45695,38,15.345474213294086,2.167661540565879e-05,0.0,0.004422278303092256
player_76779bca4b0a,5,2.2278244058663264,3.3855661981177484e-06,0.0,2.635445949399438e-06
player_71c393eeeb66,26,9.940229910310146,1.3227760252813056e-05,0.0,0.004447195246613851
player_8e2cb25cb464,6,2.2758711651122208,3.445442265747985e-06,0.0,0.00013286374478234942
player_8dc97af9b4ba,5,1.762230648984213,3.492012026614731e-06,0.0,4.685237243376778e-06
player_b4356e39ac60,5,1.684007999875633,3.327072524152831e-06,0.0,7.054476531220717e-06
player_a128b2b816f3,7,3.014231601068609,4.883746697983111e-06,0.0,4.043679189028026e-05
player_65e2ed04c7c2,30,9.26384205320626,1.5273657255512166e-05,0.0,0.0031975679359400287
player_8f042bfd119e,55,27.3928561608169,2.9959305985899977e-05,0.0,0.003433533520742823
player_b61359e137d7,5,1.5723197997617282,3.5468592012103716e-06,0.0,6.4688218757986196e-06
player_18713a12b134,18,6.0926701661554405,9.09803499363198e-06,0.0,0.003250063889598773
player_70b9afffb47f,23,9.315097595580845,1.2236505631938658e-05,0.0,0.0024984293806968225
player_08a1e6a69c66,39,21.222195625056628,2.1886679506728642e-05,0.0,0.0011187867365192946
player_ba7f27aad714,6,2.155444600514116,4.245107123967735e-06,0.0,7.304710793082886e-05
player_d3076319e992,7,3.7218704903474116,5.419375505655488e-06,0.0,3.726893261776983e-07
